"","Sample2_1","Sample3_1","Sample4_1","DI_1","Sample2_2","Sample3_2","Sample5_2","Sample7_2","DI_2","Sample2_4","Sample3_3","Sample4_3","Sample4_4","Sample5_3","Sample9_3","DI_3"
"M439T708_POS",6.74131773283494,6.47802452159908,6.55364955004161,6.57955881700828,6.75540277060787,6.53283297883871,6.42984199393655,6.64493160170514,6.92882919560662,6.6409581772883,6.43956078316626,6.50610980172389,6.52397529826837,6.94455144917779,6.60394377631479,6.54466607973004
"M439T239_POS",6.3237392561537,6.32130033606356,6.43355892575802,6.25795872374688,6.29510705493,6.07138339842119,6.47099239509691,6.27168429921417,6.79797231630014,6.07287874153786,6.26090908764081,6.59939337149877,6.51814598730822,5.95517187659354,6.80435275189995,6.3893381232333
"M439T833_POS",6.6547252281817,6.57188500017888,6.58192493549546,6.64825811479257,6.76586623411089,6.60894651080746,6.56874051804225,6.5548263119227,6.60434069417842,6.71946483943548,6.47500703389113,6.68973365596806,6.50456888812365,6.77470386323324,6.54888696169703,6.63926778491061
"M439T718_POS",5.90179151724764,6.03417779901351,5.91813794938396,5.98483264787523,6.07907861300712,5.86457218012391,6.0868893599701,5.94464714985618,6.05065733459254,6.10000470728158,6.11960663082993,5.83923454155531,5.93824622606577,6.15262238323004,5.94545484169847,5.98414450821329
"M439T810_POS",6.77442744635244,6.93460769525699,6.80987373974156,6.85588819188664,6.7703703886168,6.83398339258302,6.7876556346329,6.82806233102782,6.82428105558505,6.82238208091873,6.81906752086478,6.78977255940774,6.8553802712959,6.87837464211536,6.80798777921657,6.83189514646959
"M440T788_POS",5.85652740603829,5.95276208799017,5.80633370479691,5.81363319819477,5.90889733211658,5.91341764767807,6.02738240054422,5.84682720897568,5.77057455609448,5.83360881412407,5.75701076262833,6.00602756790614,5.89851785321688,5.89874121253924,6.00619381638675,5.94037525210027
"M440T452_POS",6.75022300105996,6.50341996527892,6.82030058708163,7.56934973945685,6.70235756909878,7.20152251535927,7.62695644189614,7.16852909005295,7.68350720245342,6.83120829817034,7.25911513273126,7.74963971566109,7.38249431541035,6.97335375095272,7.66180605227369,7.60783608251535
"M440T765_POS",5.60593209459556,5.68110351178574,5.73991801183006,5.75032063872869,5.43566920304026,5.74220221005544,5.46867999553894,5.5182552945908,5.60393719658802,5.30587873778277,5.5479845238205,5.3277207540743,5.37774774276686,5.36315813050033,5.42815659792483,5.62873971110411
"M440T699_POS",6.52503837441358,6.65671811006116,6.76530442563979,6.82678855929869,6.56685085866139,6.74951721042831,6.79177770766043,7.00773086136091,6.78182042901631,6.28083355574025,6.40784781998109,6.94323904288748,7.03489259917035,6.57533272042714,6.93835222422821,6.92025727730271
"M440T686_POS",6.16201739039913,5.74259193547214,5.6058033762865,6.54183744093522,6.04276126145133,6.42821813398072,5.92012105688836,5.52786835416016,6.56052608847197,6.05501199681596,6.23984125816733,5.43941016546912,6.46006766227069,6.05928701058951,6.09963664009889,6.68282104769786
"M440T819_POS",6.01152752308495,6.02575264965032,6.08794097536057,5.99532319849582,5.97436735129839,6.11677631709825,5.94632963691418,6.09415236211699,6.00125058584274,6.01595804728373,5.88388241296779,5.73257887982949,6.03225850863726,5.93744675173669,5.93692312819952,5.96025398668123
"M440T833_POS",6.03969968887259,5.94578188581062,5.97380645186318,6.05981006713525,6.177518488298,5.92946815787226,5.98576687658668,5.98555249249286,6.0178560172956,6.09381282068107,5.84894444327324,6.03791860549928,5.93202782236312,6.29121486170444,5.96993184930705,6.06260834320918
"M440T742_POS",6.42505551031349,6.42701983839507,6.40678412681367,6.34113634923478,6.43319042608427,6.39226942919174,6.4066947014305,6.36198125886559,6.3414066767674,6.40674649213379,6.40626679732692,6.3865586326057,6.35537059403162,6.36159004038627,6.45967716781174,6.18726302753392
"M440T810_POS",5.76756582517751,6.05607390061194,5.9380584671206,6.01320280278527,5.8382798077063,6.10728327432426,6.03002177239021,5.92938384022966,5.92785000804854,5.97350319390596,5.95996413463817,5.88682504968845,5.94673392172764,5.87565466310407,5.88685571103667,6.06198418797592
"M441T637_POS",5.99043021242945,5.89131117489891,5.788530718239,5.65586123080296,5.9114393138689,5.89253392312088,5.77639612694463,5.41827970649453,6.05857238084689,6.09012734956104,6.4141128034004,6.04726209149216,6.07879934857213,5.84503510538084,6.31667034576084,5.7081826177328
"M441T820_POS",6.8383536712276,6.89754325074499,6.8213081463561,6.91338309004554,6.87683897745698,6.87256681280685,6.84985870165372,6.84626424192994,6.90556491721397,6.90822801636475,6.85665641612654,6.89645710517822,6.83933220984394,6.88924773217469,6.91489152703836,6.91373880328311
"M441T452_POS",6.54415160216373,5.44644379063927,5.89208283149804,6.8486246950786,6.51985630499054,6.2994111818519,6.89975165477242,6.37181370087312,6.97860925399663,5.97669673157187,6.33948762324742,7.00397523581526,6.66680035665558,6.00778270293898,6.97749690131265,6.87730396532128
"M441T699_POS",5.91100032652886,6.10529907682191,6.1648971444357,6.29313072029081,6.02979977831887,6.12705867328326,6.26617099740574,6.49655799936204,6.11182269879675,5.79003412013237,5.8394858378826,6.35961186822795,6.43196782551653,5.98755296821596,6.3899712019344,6.32861755247767
"M441T764_POS",6.78430916928695,6.80517061316836,6.74645822299227,6.85852312102154,6.77679880108169,6.79310969409664,6.79706600037448,6.80471180047151,6.78658994364913,6.80901455852726,6.83180101751859,6.76889959816792,6.73464220321489,6.81102287959936,6.755084102079,6.78262419370592
"M441T834_POS",6.3391934014455,6.02109305437379,6.23474896373646,6.23430908759346,6.36660147455636,6.15486119486889,6.16933521303448,6.08969809923468,6.16025142015617,6.30679160146808,6.10122237431653,6.26366546659392,6.19439130431555,6.37583915867537,6.07782484131823,6.16509564967606
"M441T742_POS",5.56032708031449,5.56853696203168,5.59474344754203,6.23950676135591,5.52477775698688,5.64419730286115,5.56396744064134,5.69946246196487,5.6305614456617,5.58416183382461,5.57425367974309,5.57142701358598,5.67584551090878,5.56785760343722,5.5320317918633,6.3611655927848
"M442T503_POS",6.07571778465917,5.97276621440858,6.61352890002146,6.93569408034401,6.00558451526654,5.92793541645272,6.46324315676747,6.6413640704696,6.84469644528664,5.97764021463445,5.80534238508409,6.37723873724408,6.23262250491535,6.60872751299939,6.32716362243576,6.93302573033031
"M442T764_1_POS",6.37023512575012,6.43507905924041,6.40577937396264,6.45401539884224,6.40721521935079,6.33059725866096,6.51480926842968,6.47763260451015,6.42400768270566,6.46156423708562,6.46407238485756,6.44193373669165,6.50506572149524,6.51553285209649,6.49333017086425,6.47516584540251
"M442T84_POS",5.67292346293098,6.039466981952,5.91101283872633,6.12045248126088,6.1145359057901,6.24377131390346,6.60732081609811,6.57628494201868,6.43956255987897,6.28784448807747,6.38227156076369,6.32428171335983,6.74305764793746,6.42152326483258,6.22690319682349,6.37161587553203
"M442T373_POS",6.64380733067559,6.47525314350331,5.93726361892709,5.59834288795934,6.65880374936437,5.87945812374771,5.68509643260257,5.97071099948141,5.63679187022463,6.57286504791879,5.98110080255645,5.85342769026794,5.99312584022146,5.63926703578002,5.43102208636893,5.60646229459046
"M442T68_POS",7.21860419124782,7.20759291901511,7.12953036374458,6.82404812593108,7.19250638132543,6.82710369528165,6.89521227683725,7.24808767080356,6.55676138048449,7.33976462980405,7.2723113954084,7.41782444429418,6.89904645606626,7.41287412123787,6.99490113437822,6.72072461062459
"M442T502_POS",5.80650489473806,5.71844975315465,6.19870129008979,6.61438206891194,5.84267850920308,5.84415837011221,6.00343075126355,6.19853921558602,6.46918971135332,5.75635590663837,5.43356014491497,5.9094766110836,5.78327557403679,6.29634876534044,5.86757756345971,6.59203316830299
"M442T820_POS",6.25000712707289,6.09714548800732,6.0127229765039,6.21503872743905,6.18405481119451,6.19803624082643,6.12065251139896,6.14221740484728,6.22572247068061,6.24957171230406,6.11916071866932,6.25547023071749,6.15334362823493,6.13951394715875,6.25889622551088,6.10189067975182
"M442T454_POS",5.85555093119752,5.88707734375213,5.60530341897065,6.00049016400663,5.9678554414513,6.11535484633998,6.01878575493632,5.42141151502433,6.18423481649219,5.59386066428573,5.62268300627708,6.27502775861593,5.93507946560977,6.25643834239232,6.08559990568064,6.08243813720341
"M442T776_POS",5.8969081386158,5.81487868878383,5.69486824982044,6.04244249486367,5.87710795346211,6.03377899916433,5.75668179730476,6.04714176813014,5.63618804762665,5.79063764112503,5.91706195202693,5.72870809355793,5.77005401854143,5.74505037203659,5.70154298925234,6.00813027546486
"M442T903_POS",6.04246557740432,5.96600421276658,5.64204606303912,6.07574590305075,5.97665052825278,6.19920698085086,5.97703887265218,5.91956645303955,5.91369567394742,5.94332216790284,5.96880261389409,5.91802471585966,6.07617530855435,5.92314597408575,5.98864156400813,5.959670228722
"M442T537_POS",6.03873966985519,5.90886579802668,6.04729571488903,5.98793703184824,5.99713327275126,5.89932525696344,6.09160683338178,5.9035666339466,5.94651145524173,6.06912580525757,6.02737119641685,6.00493418609726,6.04033162757063,5.96079735965007,5.71488684381807,5.9676877543726
"M442T764_2_POS",5.65808990936554,5.7402413408317,5.71893531184475,5.79726144775795,5.76726409482615,5.60124144076266,5.73264339665516,5.53397821440339,5.80338189365856,5.88615393302201,5.95849706414841,5.64997117843005,5.77828860239755,5.63548574354063,5.7975138406838,5.75864810109046
"M442T808_POS",5.56852461954761,5.63647057365622,5.5077373546408,5.62931548932475,5.56696284434323,5.40551117494292,5.59427872248522,5.66647500150752,6.01351690137212,5.60793451770336,5.50562544921919,5.99555639283355,5.71990521869063,5.76725131329792,5.41587277479985,5.74381776684717
"M443T605_POS",6.19101720494943,6.18913343071934,5.74315138742974,5.90784110476927,6.00862788801593,6.09040704126315,5.63515528180503,5.76901120077415,6.31467935473628,5.9537412402487,6.33312533379702,6.02735810795773,6.14961815439128,5.77828596918391,6.54922881890294,5.85731710188345
"M443T807_POS",5.71654557986818,5.9506075655165,5.77589157446569,6.05473941660591,5.70884865411404,5.87988653670429,5.61744387291698,5.90445345877487,6.0014150031901,5.90205345331855,5.76589282461167,5.9581025539904,5.86124149209374,5.91116066664383,5.9897891751116,6.08583914487674
"M443T463_POS",8.3100999102452,8.04141101125051,7.95844424097918,7.55703762431339,8.28124403287159,8.26009592373158,8.01762248466525,7.6099525949637,8.2519691547837,8.13766390675004,8.0439231275718,7.96899180974475,7.96047704258777,8.17423949926976,7.57606716482191,7.59738915394712
"M443T435_POS",8.01858363147337,7.52330888654241,7.47941894263161,7.26683553242004,7.97948805452317,7.67875315158622,7.40515299946598,7.09311497943747,7.68063527063352,7.62602051751523,7.38857340172506,7.39456799374305,7.46898341865917,7.91855737427323,7.27258092028475,6.69617714768653
"M443T502_POS",7.04970406009338,6.76032600972444,6.55259369365198,6.23743406777854,7.04361398803963,7.09141050035224,6.19445595883213,6.44379316971531,6.81972223707056,6.66497581465582,6.54823218402062,6.76289874545443,6.8229230434202,6.8267089480269,6.64682022722733,6.38093219721777
"M443T765_POS",5.72672742346466,6.08833510477261,5.91972580952164,5.62987255530343,5.81219949860529,5.95365296060853,5.79276314282784,5.54518129404326,5.57190363226691,5.66378263674363,5.81026989874745,5.60727915999448,5.6765742404818,5.74788451889956,5.80388151687251,5.79604570487945
"M443T810_POS",7.04338411960057,7.14439114704629,7.12934777131778,7.1713480269587,7.08298490531122,7.09972168895092,7.06214664954313,7.09419633503334,7.13128088646636,7.06902637375684,7.16966199775752,7.16637680561564,7.17725794350001,7.0854926547187,7.15478636749775,7.0978778102599
"M444T764_POS",6.34426062538455,6.30920882163471,6.48161688311622,6.42389550733461,6.48151115705817,6.44460652972852,6.38946348432313,6.24159358955698,6.43561625378434,6.36139824922762,6.45997279360176,6.39991935151639,6.42184073967591,6.38136540320939,6.41875118261453,6.35217865209569
"M444T65_POS",8.29742902048108,8.41993322131398,8.44015232722825,8.54846053175069,8.30756652944213,8.47599289779028,8.51598448273229,8.35638539730979,8.56028913500259,8.29108784187049,8.09318767273361,8.57077754119322,8.60371483713269,8.36415678144647,8.67545444509587,8.54141003856635
"M444T463_POS",7.76752843531968,7.4991774028261,7.40520986531497,7.01260805849355,7.73366315968864,7.69305831917319,7.46776007661101,7.06742832294917,7.70791508548899,7.55719004074573,7.49803480699125,7.40828077109094,7.41915551356425,7.58827156469545,7.06272227423779,7.06221121672784
"M444T435_POS",7.49103595334107,6.94292876059213,6.88356884278676,6.66035018281855,7.40218076753815,7.11291821660516,6.79407700159761,6.51702697874312,7.18851453069004,6.98792824450244,6.82544741668832,6.89823749738041,6.91602660232312,7.38439814216119,6.74317305985899,6.6901509095269
"M444T811_POS",6.43498164036395,6.50574752085047,6.53522644026548,6.43837454503732,6.42373803256178,6.47715888820983,6.51863494652758,6.43904615702728,6.49172455488356,6.42345494043003,6.48353435905405,6.45620055515418,6.47623410021545,6.46270917799543,6.47677657665445,6.49065603583193
"M444T746_POS",7.26264785395654,7.40440294610374,7.33724563765309,8.17565981902976,7.25489442581757,7.66377997489469,7.35451616085748,7.20727868512575,7.16894687980457,7.30005896194532,7.20465753034134,7.20621195546883,7.25902588898824,7.46738557873896,7.230583136676,8.19356945796711
"M444T772_POS",6.83354978536583,6.84012589200342,6.86931352383525,6.78326700081984,6.84010209835418,6.6559592903357,6.71980266717207,6.81184408893623,6.72251495609687,6.73201648387723,6.78746871577234,6.5881920954418,6.85695957502997,6.7408239652616,6.90492503076476,6.91036410503508
"M445T431_POS",5.42667722853602,6.06444326677041,5.68890072411884,6.06730769968129,5.79889607602676,6.16342953544785,5.80400843061587,5.95769385122881,5.85558194330631,5.68831613934031,5.88981217022363,5.93204684411906,5.94191107509354,5.91980021570785,6.25731407063788,6.29016761579454
"M445T795_POS",5.79827479376462,5.75272355830174,5.81035784379748,5.93754797333091,5.98261299799276,5.87149957160601,5.87259346590534,5.95267995833144,5.70050132108769,5.74664340785554,5.86196747356476,5.81132683374886,5.72162614982447,5.8713907933661,5.87933463120783,5.78780281097535
"M445T65_POS",7.53715207246419,7.65177849354773,7.696242921303,7.77416029049072,7.5233809395016,7.71430171353481,7.73691915307002,7.59497814272364,7.77455367150354,7.52735414206143,7.28321506134054,7.78141017381489,7.81797690144886,7.57498803426415,7.89739984525018,7.77111703735543
"M445T488_POS",6.32721735858575,6.49059996279359,6.10326823971742,6.13243477340223,6.30669771705525,6.38382762902729,6.06513121948859,6.15134910569658,6.77976611150698,6.15895504846303,6.07861762802847,5.75830818687036,6.44560377991495,6.10703054304174,6.8688990701037,6.2410066702333
"M445T452_POS",7.07581102093534,6.64066288098262,6.24293431429141,6.94111296310748,7.14752224898112,6.57028249800022,7.04173327714037,6.50613358165876,7.08658357372381,6.22649176020196,6.64409734292509,7.1755755482501,6.80302547210751,6.3248420736326,7.08793624316146,6.98389494831918
"M445T463_POS",6.8496998588354,6.50150402629072,6.57801454985083,6.18074355712121,6.81669657596341,6.83556921917391,6.57323699957386,6.16182266253406,6.87678334921596,6.648536370443,6.63726269048149,6.41501699812219,6.392754221675,6.72555094441333,6.18483912009759,6.10676166644673
"M445T403_POS",6.58834824263757,6.77900818662774,6.30971224931928,6.60730438577871,6.16327644960928,6.39610484784135,6.29167313273677,6.26301954070451,6.08801091159824,6.28363206700998,6.34576208810656,6.35694826079454,6.30356046964613,6.24105669541,6.34436272006345,6.59917825121465
"M445T505_POS",7.0965945365952,6.57474072018443,6.86877843164567,6.63985789680907,7.10712779934746,7.10992767776298,7.16812539867778,6.47004999601447,6.95178366036721,7.1792788100756,6.87554231763511,6.99679546970786,7.02575386341336,6.55217883170056,6.3157439676748,5.98628180941321
"M445T746_POS",6.68576476044945,6.79164043057547,6.73199037026063,7.59152889929402,6.67762020637809,7.09201793071077,6.73312177825086,6.64096870495512,6.49699674470352,6.69764118613343,6.60874323094209,6.57787760681051,6.63867096796816,6.83108655286207,6.63111610507809,7.60583191398471
